pair_idx,layer,neuron,contribution_delta,malicious_contribution,benign_contribution
61,2,6605,0.0008249597158282995,0.0010835621505975723,0.0002586024347692728
61,2,13567,0.0008074021898210049,-0.0002503064461052418,-0.0010577086359262466
61,2,5644,0.0007599473465234041,-0.0006300418172031641,-0.0013899891637265682
61,2,2074,0.0007464690133929253,-0.0008457386866211891,-0.0015922077000141144
61,2,6614,0.0007048747502267361,-0.0010260664857923985,-0.0017309412360191345
61,2,11217,0.0006848573684692383,0.0007982868701219559,0.00011342950165271759
61,2,4256,0.0006706119747832417,0.00025937322061508894,-0.0004112387541681528
61,2,8414,0.0006524138152599335,-0.001108773984014988,-0.0017611877992749214
61,2,7668,0.0006003621965646744,0.002126706764101982,0.0015263445675373077
61,2,5470,0.0005670173559337854,-0.0005061484407633543,-0.0010731657966971397
61,2,11898,0.0005552191287279129,0.0011635888367891312,0.0006083697080612183
61,2,4401,0.0005547031760215759,0.0008594188839197159,0.00030471570789813995
61,2,5602,0.0005492111667990685,0.0005452865734696388,-3.924582415493205e-06
61,2,7043,0.0005447011208161712,0.0007868343964219093,0.00024213327560573816
61,2,4311,0.0005377493798732758,0.0010664667934179306,0.0005287174135446548
61,2,3666,0.0005271630361676216,0.001543116755783558,0.0010159537196159363
61,2,5503,0.0005245161009952426,2.7730478905141354e-05,-0.0004967856220901012
61,2,4313,-0.0025152210146188736,-0.006711550056934357,-0.004196329042315483
61,2,7332,-0.0012454167008399963,-0.002611801028251648,-0.0013663843274116516
61,2,3265,-0.0010029706172645092,-0.001575106754899025,-0.0005721361376345158
61,2,1104,-0.0009917397983372211,-0.0011340714991092682,-0.00014233170077204704
61,2,6219,-0.0009812782518565655,-0.0011388491839170456,-0.00015757093206048012
61,2,4072,-0.0008367099799215794,-0.0013552242890000343,-0.000518514309078455
61,2,1655,-0.0007427413947880268,-0.0016077887266874313,-0.0008650473318994045
61,2,86,-0.0006737289950251579,0.0012636417523026466,0.0019373707473278046
61,2,1061,-0.0006419122219085693,-0.0017436817288398743,-0.001101769506931305
61,2,94,-0.0006369128823280334,-0.0010804608464241028,-0.00044354796409606934
61,2,12528,-0.0006245230324566364,-0.0010713161900639534,-0.00044679315760731697
61,2,2642,-0.0006241481751203537,-0.0034224390983581543,-0.0027982909232378006
61,2,8513,-0.0005866745486855507,-0.00021587591618299484,0.00037079863250255585
61,2,2971,-0.0005837563658133149,-0.0005287346430122852,5.502172280102968e-05
61,2,11871,-0.0005815671756863594,-0.0004165545105934143,0.0001650126650929451
61,2,10007,-0.0005356395849958062,-0.00068693608045578,-0.0001512964954599738
61,2,7919,-0.0005117850378155708,-0.000599101185798645,-8.731614798307419e-05
61,2,13135,-0.0005105466116219759,-0.0002467248123139143,0.0002638217993080616
61,2,12894,-0.000502576120197773,-0.00043792114593088627,6.465494516305625e-05
61,2,2711,-0.0004924982786178589,-0.0006710588932037354,-0.00017856061458587646
61,3,13551,0.0021524429321289062,0.006157398223876953,0.004004955291748047
61,3,9480,0.0019379910081624985,0.0027158092707395554,0.0007778182625770569
61,3,9171,0.0015890002250671387,0.013041794300079346,0.011452794075012207
61,3,11523,0.0014638868160545826,0.002193314954638481,0.0007294281385838985
61,3,3813,0.0012033944949507713,0.0003691241145133972,-0.0008342703804373741
61,3,12874,0.0011586584150791168,0.0018919631838798523,0.0007333047688007355
61,3,4272,0.0010765409097075462,-0.0006221635267138481,-0.0016987044364213943
61,3,6056,0.0010695713572204113,0.0018801866099238396,0.0008106152527034283
61,3,11069,0.0009176480816677213,0.0010451022535562515,0.00012745417188853025
61,3,3664,0.0008907557930797338,0.0015779361128807068,0.0006871803198009729
61,3,8982,0.0008883317932486534,-0.0014199474826455116,-0.002308279275894165
61,3,8315,0.0008804570534266531,0.0008851960301399231,4.738983989227563e-06
61,3,4326,0.0008312638383358717,-0.0007160136010497808,-0.0015472774393856525
61,3,3472,0.0007930565625429153,-0.0004677586257457733,-0.0012608151882886887
61,3,7517,0.0007820953032933176,0.0008425768464803696,6.048154318705201e-05
61,3,5961,0.0007749362848699093,0.001267054583877325,0.0004921182990074158
61,3,7870,0.0007066754624247551,0.00106826052069664,0.0003615850582718849
61,3,5740,0.0007025370141491294,0.0009743333794176579,0.00027179636526852846
61,3,10095,0.0006953435949981213,0.0009327968582510948,0.00023745326325297356
61,3,5672,0.0006757463561370969,0.0002240155590698123,-0.0004517307970672846
61,3,12402,-0.001965907169505954,-0.002697066403925419,-0.0007311592344194651
61,3,381,-0.00195881724357605,-0.004648536443710327,-0.0026897192001342773
61,3,6434,-0.0016651174519211054,-0.0011972500942647457,0.00046786735765635967
61,3,8880,-0.001652806531637907,0.001668673474341631,0.003321480005979538
61,3,3761,-0.001445665955543518,-0.0060045719146728516,-0.0045589059591293335
61,3,10899,-0.00100694689899683,-0.001656603068113327,-0.000649656169116497
61,3,12913,-0.0010015927255153656,-0.0014849156141281128,-0.0004833228886127472
61,3,9917,-0.0009408644400537014,-0.0011196881532669067,-0.00017882371321320534
61,3,48,-0.0009002627339214087,-0.0007535330951213837,0.00014672963880002499
61,3,14203,-0.0008747263345867395,0.0005951512139290571,0.0014698775485157967
61,3,11552,-0.0008484029676765203,-0.0009975675493478775,-0.00014916458167135715
