layer,head,base_logit_diff,patched_logit_diff,delta_logit_diff,effect_pct,pair_idx,pair_indicator,benign_filename,malicious_filename,base_benign_logit_diff,flip_to_benign
12,2,10.5625,10.1640625,-0.3984375,-3.772189349112426,95,Invoke-WebRequest,2969.ps1,3834.ps1,-1.140625,False
12,28,10.5625,10.390625,-0.171875,-1.6272189349112427,95,Invoke-WebRequest,2969.ps1,3834.ps1,-1.140625,False
0,11,10.5625,10.796875,0.234375,2.2189349112426036,95,Invoke-WebRequest,2969.ps1,3834.ps1,-1.140625,False
12,4,10.5625,7.234375,-3.328125,-31.50887573964497,96,Invoke-WebRequest,712.ps1,3834.ps1,-2.1875,False
12,5,10.5625,9.4921875,-1.0703125,-10.133136094674557,96,Invoke-WebRequest,712.ps1,3834.ps1,-2.1875,False
12,28,10.5625,10.0859375,-0.4765625,-4.511834319526628,96,Invoke-WebRequest,712.ps1,3834.ps1,-2.1875,False
12,15,10.5625,10.296875,-0.265625,-2.514792899408284,96,Invoke-WebRequest,712.ps1,3834.ps1,-2.1875,False
12,2,10.5625,10.5859375,0.0234375,0.22189349112426035,96,Invoke-WebRequest,712.ps1,3834.ps1,-2.1875,False
0,11,10.5625,10.6953125,0.1328125,1.257396449704142,96,Invoke-WebRequest,712.ps1,3834.ps1,-2.1875,False
12,4,10.5625,7.734375,-2.828125,-26.77514792899408,97,Invoke-WebRequest,2165.ps1,3834.ps1,-1.65625,False
12,5,10.5625,9.171875,-1.390625,-13.165680473372781,97,Invoke-WebRequest,2165.ps1,3834.ps1,-1.65625,False
12,15,10.5625,10.2890625,-0.2734375,-2.5887573964497044,97,Invoke-WebRequest,2165.ps1,3834.ps1,-1.65625,False
12,28,10.5625,10.2890625,-0.2734375,-2.5887573964497044,97,Invoke-WebRequest,2165.ps1,3834.ps1,-1.65625,False
12,2,10.5625,10.3515625,-0.2109375,-1.9970414201183433,97,Invoke-WebRequest,2165.ps1,3834.ps1,-1.65625,False
0,11,10.5625,10.7734375,0.2109375,1.9970414201183433,97,Invoke-WebRequest,2165.ps1,3834.ps1,-1.65625,False
12,4,0.171875,-0.484375,-0.65625,-381.8181818181818,98,Invoke-WebRequest,2969.ps1,1362.ps1,-1.140625,True
0,11,0.171875,-0.328125,-0.5,-290.90909090909093,98,Invoke-WebRequest,2969.ps1,1362.ps1,-1.140625,True
12,5,0.171875,-0.328125,-0.5,-290.90909090909093,98,Invoke-WebRequest,2969.ps1,1362.ps1,-1.140625,True
12,15,0.171875,-0.03125,-0.203125,-118.18181818181819,98,Invoke-WebRequest,2969.ps1,1362.ps1,-1.140625,True
12,28,0.171875,0.265625,0.09375,54.54545454545454,98,Invoke-WebRequest,2969.ps1,1362.ps1,-1.140625,False
12,2,0.171875,0.390625,0.21875,127.27272727272727,98,Invoke-WebRequest,2969.ps1,1362.ps1,-1.140625,False
12,4,0.171875,-1.1875,-1.359375,-790.9090909090909,99,Invoke-WebRequest,712.ps1,1362.ps1,-2.1875,True
12,5,0.171875,-0.453125,-0.625,-363.6363636363636,99,Invoke-WebRequest,712.ps1,1362.ps1,-2.1875,True
12,28,0.171875,-0.359375,-0.53125,-309.09090909090907,99,Invoke-WebRequest,712.ps1,1362.ps1,-2.1875,True
0,11,0.171875,-0.328125,-0.5,-290.90909090909093,99,Invoke-WebRequest,712.ps1,1362.ps1,-2.1875,True
12,15,0.171875,0.1875,0.015625,9.090909090909092,99,Invoke-WebRequest,712.ps1,1362.ps1,-2.1875,False
12,2,0.171875,0.234375,0.0625,36.36363636363637,99,Invoke-WebRequest,712.ps1,1362.ps1,-2.1875,False
12,4,0.171875,-0.65625,-0.828125,-481.8181818181818,100,Invoke-WebRequest,2165.ps1,1362.ps1,-1.65625,True
12,5,0.171875,-0.34375,-0.515625,-300.0,100,Invoke-WebRequest,2165.ps1,1362.ps1,-1.65625,True
0,11,0.171875,-0.3125,-0.484375,-281.8181818181818,100,Invoke-WebRequest,2165.ps1,1362.ps1,-1.65625,True
12,28,0.171875,-0.28125,-0.453125,-263.6363636363636,100,Invoke-WebRequest,2165.ps1,1362.ps1,-1.65625,True
12,15,0.171875,0.140625,-0.03125,-18.181818181818183,100,Invoke-WebRequest,2165.ps1,1362.ps1,-1.65625,False
12,2,0.171875,0.21875,0.046875,27.27272727272727,100,Invoke-WebRequest,2165.ps1,1362.ps1,-1.65625,False
