layer,head,base_logit_diff,ablated_logit_diff,delta_logit_diff,effect_pct,pair_idx,pair_indicator,benign_filename,malicious_filename,base_benign_logit_diff,flip_to_benign
12,15,3.328125,3.078125,-0.25,-7.511737089201878,19,DownloadFile,2670.ps1,2713.ps1,-1.453125,False
12,4,2.46875,1.75,-0.71875,-29.11392405063291,20,DownloadFile,2670.ps1,2920.ps1,-1.453125,False
12,15,2.46875,2.234375,-0.234375,-9.49367088607595,20,DownloadFile,2670.ps1,2920.ps1,-1.453125,False
12,2,2.46875,2.3125,-0.15625,-6.329113924050633,20,DownloadFile,2670.ps1,2920.ps1,-1.453125,False
12,5,2.46875,2.390625,-0.078125,-3.1645569620253164,20,DownloadFile,2670.ps1,2920.ps1,-1.453125,False
12,4,7.5,5.5625,-1.9375,-25.833333333333336,21,DownloadFile,2670.ps1,1399.ps1,-1.453125,False
12,5,7.5,7.015625,-0.484375,-6.458333333333334,21,DownloadFile,2670.ps1,1399.ps1,-1.453125,False
12,15,7.5,7.046875,-0.453125,-6.041666666666667,21,DownloadFile,2670.ps1,1399.ps1,-1.453125,False
12,2,7.5,7.125,-0.375,-5.0,21,DownloadFile,2670.ps1,1399.ps1,-1.453125,False
12,4,6.625,5.109375,-1.515625,-22.87735849056604,22,DownloadFile,2670.ps1,1269.ps1,-1.453125,False
12,5,6.625,6.171875,-0.453125,-6.839622641509433,22,DownloadFile,2670.ps1,1269.ps1,-1.453125,False
12,2,6.625,6.359375,-0.265625,-4.009433962264151,22,DownloadFile,2670.ps1,1269.ps1,-1.453125,False
12,15,6.625,6.5,-0.125,-1.8867924528301887,22,DownloadFile,2670.ps1,1269.ps1,-1.453125,False
12,15,1.25,0.9375,-0.3125,-25.0,23,DownloadString,1113.ps1,3084.ps1,-3.375,False
12,5,1.25,1.140625,-0.109375,-8.75,23,DownloadString,1113.ps1,3084.ps1,-3.375,False
12,2,1.25,1.15625,-0.09375,-7.5,23,DownloadString,1113.ps1,3084.ps1,-3.375,False
12,4,1.25,1.375,0.125,10.0,23,DownloadString,1113.ps1,3084.ps1,-3.375,False
12,4,4.0,3.625,-0.375,-9.375,24,DownloadString,1113.ps1,3278.ps1,-3.375,False
12,15,4.0,3.671875,-0.328125,-8.203125,24,DownloadString,1113.ps1,3278.ps1,-3.375,False
12,5,4.0,3.703125,-0.296875,-7.421875,24,DownloadString,1113.ps1,3278.ps1,-3.375,False
12,2,4.0,3.703125,-0.296875,-7.421875,24,DownloadString,1113.ps1,3278.ps1,-3.375,False
12,15,2.28125,1.609375,-0.671875,-29.45205479452055,25,DownloadString,1113.ps1,2190.ps1,-3.375,False
12,4,2.28125,2.125,-0.15625,-6.8493150684931505,25,DownloadString,1113.ps1,2190.ps1,-3.375,False
12,2,2.28125,2.21875,-0.0625,-2.73972602739726,25,DownloadString,1113.ps1,2190.ps1,-3.375,False
12,5,2.28125,2.34375,0.0625,2.73972602739726,25,DownloadString,1113.ps1,2190.ps1,-3.375,False
12,15,2.28125,1.609375,-0.671875,-29.45205479452055,26,DownloadString,1113.ps1,3804.ps1,-3.375,False
12,4,2.28125,2.125,-0.15625,-6.8493150684931505,26,DownloadString,1113.ps1,3804.ps1,-3.375,False
12,2,2.28125,2.21875,-0.0625,-2.73972602739726,26,DownloadString,1113.ps1,3804.ps1,-3.375,False
12,5,2.28125,2.34375,0.0625,2.73972602739726,26,DownloadString,1113.ps1,3804.ps1,-3.375,False
12,15,1.921875,1.515625,-0.40625,-21.138211382113823,27,DownloadString,1113.ps1,2894.ps1,-3.375,False
12,5,1.921875,1.859375,-0.0625,-3.2520325203252036,27,DownloadString,1113.ps1,2894.ps1,-3.375,False
12,4,1.921875,1.875,-0.046875,-2.4390243902439024,27,DownloadString,1113.ps1,2894.ps1,-3.375,False
12,2,1.921875,1.875,-0.046875,-2.4390243902439024,27,DownloadString,1113.ps1,2894.ps1,-3.375,False
12,15,0.59375,0.203125,-0.390625,-65.78947368421053,28,DownloadString,1113.ps1,3100.ps1,-3.375,False
12,2,0.59375,0.59375,0.0,0.0,28,DownloadString,1113.ps1,3100.ps1,-3.375,False
12,5,0.59375,0.609375,0.015625,2.631578947368421,28,DownloadString,1113.ps1,3100.ps1,-3.375,False
12,4,0.59375,0.828125,0.234375,39.473684210526315,28,DownloadString,1113.ps1,3100.ps1,-3.375,False
12,4,4.421875,3.875,-0.546875,-12.36749116607774,29,DownloadString,1113.ps1,3438.ps1,-3.375,False
12,15,4.421875,4.0625,-0.359375,-8.12720848056537,29,DownloadString,1113.ps1,3438.ps1,-3.375,False
12,5,4.421875,4.1875,-0.234375,-5.30035335689046,29,DownloadString,1113.ps1,3438.ps1,-3.375,False
12,2,4.421875,4.3125,-0.109375,-2.4734982332155475,29,DownloadString,1113.ps1,3438.ps1,-3.375,False
12,4,4.921875,3.453125,-1.46875,-29.841269841269842,30,DownloadString,1113.ps1,3062.ps1,-3.375,False
12,5,4.921875,4.5,-0.421875,-8.571428571428571,30,DownloadString,1113.ps1,3062.ps1,-3.375,False
12,15,4.921875,4.65625,-0.265625,-5.396825396825397,30,DownloadString,1113.ps1,3062.ps1,-3.375,False
12,2,4.921875,4.84375,-0.078125,-1.5873015873015872,30,DownloadString,1113.ps1,3062.ps1,-3.375,False
12,4,4.5625,3.921875,-0.640625,-14.04109589041096,31,DownloadString,1113.ps1,338.ps1,-3.375,False
12,15,4.5625,3.9375,-0.625,-13.698630136986301,31,DownloadString,1113.ps1,338.ps1,-3.375,False
12,5,4.5625,4.0625,-0.5,-10.95890410958904,31,DownloadString,1113.ps1,338.ps1,-3.375,False
12,2,4.5625,4.46875,-0.09375,-2.054794520547945,31,DownloadString,1113.ps1,338.ps1,-3.375,False
12,15,1.34375,0.859375,-0.484375,-36.04651162790697,32,DownloadString,1113.ps1,450.ps1,-3.375,False
12,2,1.34375,1.21875,-0.125,-9.30232558139535,32,DownloadString,1113.ps1,450.ps1,-3.375,False
12,5,1.34375,1.5,0.15625,11.627906976744185,32,DownloadString,1113.ps1,450.ps1,-3.375,False
12,4,1.34375,1.609375,0.265625,19.767441860465116,32,DownloadString,1113.ps1,450.ps1,-3.375,False
12,15,1.0625,0.609375,-0.453125,-42.64705882352941,33,FromBase64String,1670.ps1,3780.ps1,-4.75,False
12,5,1.0625,0.75,-0.3125,-29.411764705882355,33,FromBase64String,1670.ps1,3780.ps1,-4.75,False
12,2,1.0625,0.984375,-0.078125,-7.352941176470589,33,FromBase64String,1670.ps1,3780.ps1,-4.75,False
12,4,1.0625,2.296875,1.234375,116.1764705882353,33,FromBase64String,1670.ps1,3780.ps1,-4.75,False
12,15,0.515625,0.4375,-0.078125,-15.151515151515152,34,FromBase64String,1238.ps1,3537.ps1,-1.109375,False
12,4,0.515625,0.546875,0.03125,6.0606060606060606,34,FromBase64String,1238.ps1,3537.ps1,-1.109375,False
12,2,0.515625,0.59375,0.078125,15.151515151515152,34,FromBase64String,1238.ps1,3537.ps1,-1.109375,False
12,5,0.515625,0.84375,0.328125,63.63636363636363,34,FromBase64String,1238.ps1,3537.ps1,-1.109375,False
12,15,3.59375,3.203125,-0.390625,-10.869565217391305,35,FromBase64String,2781.ps1,1298.ps1,-0.875,False
12,5,3.59375,3.21875,-0.375,-10.434782608695652,35,FromBase64String,2781.ps1,1298.ps1,-0.875,False
12,2,3.59375,3.453125,-0.140625,-3.91304347826087,35,FromBase64String,2781.ps1,1298.ps1,-0.875,False
12,4,3.59375,3.859375,0.265625,7.391304347826087,35,FromBase64String,2781.ps1,1298.ps1,-0.875,False
12,15,3.59375,3.203125,-0.390625,-10.869565217391305,36,FromBase64String,2781.ps1,2546.ps1,-0.875,False
12,5,3.59375,3.21875,-0.375,-10.434782608695652,36,FromBase64String,2781.ps1,2546.ps1,-0.875,False
12,2,3.59375,3.453125,-0.140625,-3.91304347826087,36,FromBase64String,2781.ps1,2546.ps1,-0.875,False
12,4,3.59375,3.859375,0.265625,7.391304347826087,36,FromBase64String,2781.ps1,2546.ps1,-0.875,False
12,15,3.59375,3.203125,-0.390625,-10.869565217391305,37,FromBase64String,2781.ps1,905.ps1,-0.875,False
12,5,3.59375,3.21875,-0.375,-10.434782608695652,37,FromBase64String,2781.ps1,905.ps1,-0.875,False
12,2,3.59375,3.453125,-0.140625,-3.91304347826087,37,FromBase64String,2781.ps1,905.ps1,-0.875,False
12,4,3.59375,3.859375,0.265625,7.391304347826087,37,FromBase64String,2781.ps1,905.ps1,-0.875,False
12,4,5.078125,3.265625,-1.8125,-35.69230769230769,38,FromBase64String,4207.ps1,git_53.ps1,-2.3125,False
