layer,head,base_logit_diff,patched_logit_diff,delta_logit_diff,effect_pct,pair_idx,pair_indicator,benign_filename,malicious_filename,base_benign_logit_diff,flip_to_benign
12,5,10.5703125,9.6171875,-0.953125,-9.016999260901699,82,Invoke-WebRequest,4058.ps1,3834.ps1,-3.140625,False
0,11,10.5703125,10.390625,-0.1796875,-1.6999260901699924,82,Invoke-WebRequest,4058.ps1,3834.ps1,-3.140625,False
12,15,10.5703125,10.453125,-0.1171875,-1.1086474501108647,82,Invoke-WebRequest,4058.ps1,3834.ps1,-3.140625,False
12,4,10.5703125,7.96875,-2.6015625,-24.6119733924612,83,Invoke-WebRequest,3104.ps1,3834.ps1,-2.59375,False
12,5,10.5703125,9.6640625,-0.90625,-8.573540280857355,83,Invoke-WebRequest,3104.ps1,3834.ps1,-2.59375,False
0,11,10.5703125,10.25,-0.3203125,-3.0303030303030303,83,Invoke-WebRequest,3104.ps1,3834.ps1,-2.59375,False
12,15,10.5703125,10.4765625,-0.09375,-0.8869179600886918,83,Invoke-WebRequest,3104.ps1,3834.ps1,-2.59375,False
12,4,10.5703125,7.5625,-3.0078125,-28.455284552845526,84,Invoke-WebRequest,896.ps1,3834.ps1,-3.234375,False
12,5,10.5703125,9.5703125,-1.0,-9.460458240946046,84,Invoke-WebRequest,896.ps1,3834.ps1,-3.234375,False
12,15,10.5703125,10.3984375,-0.171875,-1.6260162601626018,84,Invoke-WebRequest,896.ps1,3834.ps1,-3.234375,False
0,11,10.5703125,10.5390625,-0.03125,-0.29563932002956395,84,Invoke-WebRequest,896.ps1,3834.ps1,-3.234375,False
12,4,0.15625,-1.53125,-1.6875,-1080.0,86,Invoke-WebRequest,3784.ps1,1362.ps1,-3.28125,True
12,5,0.15625,-0.5,-0.65625,-420.0,86,Invoke-WebRequest,3784.ps1,1362.ps1,-3.28125,True
0,11,0.15625,-0.25,-0.40625,-260.0,86,Invoke-WebRequest,3784.ps1,1362.ps1,-3.28125,True
12,15,0.15625,0.171875,0.015625,10.0,86,Invoke-WebRequest,3784.ps1,1362.ps1,-3.28125,False
12,4,0.15625,-0.75,-0.90625,-580.0,87,Invoke-WebRequest,4058.ps1,1362.ps1,-3.140625,True
12,5,0.15625,-0.375,-0.53125,-340.0,87,Invoke-WebRequest,4058.ps1,1362.ps1,-3.140625,True
0,11,0.15625,-0.234375,-0.390625,-250.0,87,Invoke-WebRequest,4058.ps1,1362.ps1,-3.140625,True
12,15,0.15625,-0.125,-0.28125,-180.0,87,Invoke-WebRequest,4058.ps1,1362.ps1,-3.140625,True
12,4,0.15625,-0.53125,-0.6875,-440.00000000000006,88,Invoke-WebRequest,3104.ps1,1362.ps1,-2.59375,True
0,11,0.15625,-0.34375,-0.5,-320.0,88,Invoke-WebRequest,3104.ps1,1362.ps1,-2.59375,True
12,5,0.15625,-0.265625,-0.421875,-270.0,88,Invoke-WebRequest,3104.ps1,1362.ps1,-2.59375,True
12,15,0.15625,0.140625,-0.015625,-10.0,88,Invoke-WebRequest,3104.ps1,1362.ps1,-2.59375,False
12,4,0.15625,-0.734375,-0.890625,-570.0,89,Invoke-WebRequest,896.ps1,1362.ps1,-3.234375,True
12,5,0.15625,-0.328125,-0.484375,-310.0,89,Invoke-WebRequest,896.ps1,1362.ps1,-3.234375,True
12,15,0.15625,-0.171875,-0.328125,-210.0,89,Invoke-WebRequest,896.ps1,1362.ps1,-3.234375,True
0,11,0.15625,-0.09375,-0.25,-160.0,89,Invoke-WebRequest,896.ps1,1362.ps1,-3.234375,True
12,4,10.5703125,8.6484375,-1.921875,-18.181818181818183,91,Invoke-WebRequest,773.ps1,3834.ps1,-3.734375,False
12,5,10.5703125,9.265625,-1.3046875,-12.342941611234295,91,Invoke-WebRequest,773.ps1,3834.ps1,-3.734375,False
12,15,10.5703125,10.046875,-0.5234375,-4.951958610495196,91,Invoke-WebRequest,773.ps1,3834.ps1,-3.734375,False
0,11,10.5703125,10.7421875,0.171875,1.6260162601626018,91,Invoke-WebRequest,773.ps1,3834.ps1,-3.734375,False
12,4,10.5703125,6.765625,-3.8046875,-35.99408721359941,92,Invoke-WebRequest,2820.ps1,3834.ps1,-2.578125,False
12,5,10.5703125,9.4453125,-1.125,-10.643015521064301,92,Invoke-WebRequest,2820.ps1,3834.ps1,-2.578125,False
0,11,10.5703125,9.9296875,-0.640625,-6.0606060606060606,92,Invoke-WebRequest,2820.ps1,3834.ps1,-2.578125,False
12,15,10.5703125,9.953125,-0.6171875,-5.838876570583888,92,Invoke-WebRequest,2820.ps1,3834.ps1,-2.578125,False
12,4,0.15625,-0.21875,-0.375,-240.0,93,Invoke-WebRequest,773.ps1,1362.ps1,-3.734375,True
12,5,0.15625,-0.21875,-0.375,-240.0,93,Invoke-WebRequest,773.ps1,1362.ps1,-3.734375,True
12,15,0.15625,0.0,-0.15625,-100.0,93,Invoke-WebRequest,773.ps1,1362.ps1,-3.734375,True
0,11,0.15625,0.015625,-0.140625,-90.0,93,Invoke-WebRequest,773.ps1,1362.ps1,-3.734375,False
12,4,0.15625,-0.765625,-0.921875,-590.0,94,Invoke-WebRequest,2820.ps1,1362.ps1,-2.578125,True
0,11,0.15625,-0.4375,-0.59375,-380.0,94,Invoke-WebRequest,2820.ps1,1362.ps1,-2.578125,True
12,5,0.15625,-0.359375,-0.515625,-330.0,94,Invoke-WebRequest,2820.ps1,1362.ps1,-2.578125,True
12,15,0.15625,0.0625,-0.09375,-60.0,94,Invoke-WebRequest,2820.ps1,1362.ps1,-2.578125,False
12,4,10.5703125,8.46875,-2.1015625,-19.881744271988175,95,Invoke-WebRequest,2969.ps1,3834.ps1,-1.140625,False
12,5,10.5703125,9.546875,-1.0234375,-9.682187730968218,95,Invoke-WebRequest,2969.ps1,3834.ps1,-1.140625,False
12,15,10.5703125,9.9140625,-0.65625,-6.208425720620843,95,Invoke-WebRequest,2969.ps1,3834.ps1,-1.140625,False
0,11,10.5703125,10.7734375,0.203125,1.9216555801921658,95,Invoke-WebRequest,2969.ps1,3834.ps1,-1.140625,False
12,4,10.5703125,7.265625,-3.3046875,-31.263858093126384,96,Invoke-WebRequest,712.ps1,3834.ps1,-2.1875,False
12,5,10.5703125,9.5078125,-1.0625,-10.051736881005175,96,Invoke-WebRequest,712.ps1,3834.ps1,-2.1875,False
12,15,10.5703125,10.3046875,-0.265625,-2.5129342202512936,96,Invoke-WebRequest,712.ps1,3834.ps1,-2.1875,False
0,11,10.5703125,10.71875,0.1484375,1.4042867701404287,96,Invoke-WebRequest,712.ps1,3834.ps1,-2.1875,False
12,4,10.5703125,7.765625,-2.8046875,-26.53362897265336,97,Invoke-WebRequest,2165.ps1,3834.ps1,-1.640625,False
12,5,10.5703125,9.1796875,-1.390625,-13.155949741315595,97,Invoke-WebRequest,2165.ps1,3834.ps1,-1.640625,False
12,15,10.5703125,10.296875,-0.2734375,-2.5868440502586845,97,Invoke-WebRequest,2165.ps1,3834.ps1,-1.640625,False
0,11,10.5703125,10.765625,0.1953125,1.8477457501847747,97,Invoke-WebRequest,2165.ps1,3834.ps1,-1.640625,False
12,4,0.15625,-0.5,-0.65625,-420.0,98,Invoke-WebRequest,2969.ps1,1362.ps1,-1.140625,True
12,5,0.15625,-0.328125,-0.484375,-310.0,98,Invoke-WebRequest,2969.ps1,1362.ps1,-1.140625,True
0,11,0.15625,-0.3125,-0.46875,-300.0,98,Invoke-WebRequest,2969.ps1,1362.ps1,-1.140625,True
12,15,0.15625,-0.046875,-0.203125,-130.0,98,Invoke-WebRequest,2969.ps1,1362.ps1,-1.140625,True
12,4,0.15625,-1.203125,-1.359375,-869.9999999999999,99,Invoke-WebRequest,712.ps1,1362.ps1,-2.1875,True
12,5,0.15625,-0.453125,-0.609375,-390.0,99,Invoke-WebRequest,712.ps1,1362.ps1,-2.1875,True
0,11,0.15625,-0.359375,-0.515625,-330.0,99,Invoke-WebRequest,712.ps1,1362.ps1,-2.1875,True
12,15,0.15625,0.171875,0.015625,10.0,99,Invoke-WebRequest,712.ps1,1362.ps1,-2.1875,False
12,4,0.15625,-0.640625,-0.796875,-509.99999999999994,100,Invoke-WebRequest,2165.ps1,1362.ps1,-1.640625,True
12,5,0.15625,-0.359375,-0.515625,-330.0,100,Invoke-WebRequest,2165.ps1,1362.ps1,-1.640625,True
0,11,0.15625,-0.328125,-0.484375,-310.0,100,Invoke-WebRequest,2165.ps1,1362.ps1,-1.640625,True
12,15,0.15625,0.15625,0.0,0.0,100,Invoke-WebRequest,2165.ps1,1362.ps1,-1.640625,False
