layer,neuron,pair_count,mean_contribution_delta,max_contribution_delta,mean_malicious_contribution,mean_activation_delta
11,12283,1,0.0018491744995117188,0.0018491744995117188,-0.00183868408203125,0.055633544921875
11,3675,1,0.00179290771484375,0.00179290771484375,-0.001728057861328125,0.07720947265625
11,9785,1,0.0016660690307617188,0.0016660690307617188,0.0030155181884765625,-0.0980224609375
12,3729,1,0.0028209686279296875,0.0028209686279296875,-0.0062103271484375,-0.0599365234375
12,13957,2,0.0024728775024414062,0.0026798248291015625,0.00241851806640625,0.05902099609375
12,9108,1,0.0023975372314453125,0.0023975372314453125,-0.0112152099609375,0.080078125
12,2413,2,0.0021905899047851562,0.0023365020751953125,0.0023784637451171875,-0.09326171875
12,8540,1,0.0021152496337890625,0.0021152496337890625,-0.001392364501953125,0.07427978515625
12,6219,1,0.002109527587890625,0.002109527587890625,-0.0027599334716796875,0.0648193359375
12,4597,2,0.0020914077758789062,0.00243377685546875,0.0026874542236328125,-0.08758544921875
12,13868,2,0.0019474029541015625,0.002178192138671875,0.0008912086486816406,-0.1102294921875
12,9446,2,0.0019168853759765625,0.001918792724609375,0.0018863677978515625,0.089752197265625
12,4498,1,0.0018634796142578125,0.0018634796142578125,0.0001590251922607422,-0.0419921875
12,5733,2,0.0018367767333984375,0.002056121826171875,-0.0003840923309326172,-0.0965576171875
12,2540,1,0.0018253326416015625,0.0018253326416015625,7.033348083496094e-05,0.06500244140625
12,10461,1,0.0017309188842773438,0.0017309188842773438,0.0009446144104003906,-0.05096435546875
12,8012,2,0.0016913414001464844,0.001827239990234375,0.002288818359375,0.087615966796875
12,6487,2,0.001651763916015625,0.0017099380493164062,0.0019521713256835938,-0.064971923828125
12,3012,3,0.0016104380289713542,0.0017004013061523438,-0.0014753341674804688,0.09348551432291667
12,9352,1,0.0015935897827148438,0.0015935897827148438,0.001041412353515625,-0.03741455078125
12,5606,1,0.0015707015991210938,0.0015707015991210938,-0.0026149749755859375,-0.05218505859375
12,5840,1,0.0014791488647460938,0.0014791488647460938,-0.002407073974609375,-0.036041259765625
12,2210,1,0.0014743804931640625,0.0014743804931640625,-0.0012998580932617188,0.0816650390625
