layer,head,base_logit_diff,ablated_logit_diff,delta_logit_diff,effect_pct,pair_idx,pair_indicator,benign_filename,malicious_filename,base_benign_logit_diff,flip_to_benign
12,5,8.359375,7.40625,-0.953125,-11.401869158878505,81,Invoke-WebRequest,3784.ps1,3834.ps1,-5.5859375,False
0,11,8.359375,7.7578125,-0.6015625,-7.196261682242991,81,Invoke-WebRequest,3784.ps1,3834.ps1,-5.5859375,False
12,28,8.359375,8.0546875,-0.3046875,-3.6448598130841123,81,Invoke-WebRequest,3784.ps1,3834.ps1,-5.5859375,False
12,4,8.359375,3.9375,-4.421875,-52.89719626168225,82,Invoke-WebRequest,4058.ps1,3834.ps1,-3.6015625,False
12,5,8.359375,7.40625,-0.953125,-11.401869158878505,82,Invoke-WebRequest,4058.ps1,3834.ps1,-3.6015625,False
0,11,8.359375,7.7578125,-0.6015625,-7.196261682242991,82,Invoke-WebRequest,4058.ps1,3834.ps1,-3.6015625,False
12,28,8.359375,8.0546875,-0.3046875,-3.6448598130841123,82,Invoke-WebRequest,4058.ps1,3834.ps1,-3.6015625,False
12,4,8.359375,3.9375,-4.421875,-52.89719626168225,83,Invoke-WebRequest,3104.ps1,3834.ps1,-2.71875,False
12,5,8.359375,7.40625,-0.953125,-11.401869158878505,83,Invoke-WebRequest,3104.ps1,3834.ps1,-2.71875,False
0,11,8.359375,7.7578125,-0.6015625,-7.196261682242991,83,Invoke-WebRequest,3104.ps1,3834.ps1,-2.71875,False
12,28,8.359375,8.0546875,-0.3046875,-3.6448598130841123,83,Invoke-WebRequest,3104.ps1,3834.ps1,-2.71875,False
12,4,8.359375,3.9375,-4.421875,-52.89719626168225,84,Invoke-WebRequest,896.ps1,3834.ps1,-3.1015625,False
12,5,8.359375,7.40625,-0.953125,-11.401869158878505,84,Invoke-WebRequest,896.ps1,3834.ps1,-3.1015625,False
0,11,8.359375,7.7578125,-0.6015625,-7.196261682242991,84,Invoke-WebRequest,896.ps1,3834.ps1,-3.1015625,False
12,28,8.359375,8.0546875,-0.3046875,-3.6448598130841123,84,Invoke-WebRequest,896.ps1,3834.ps1,-3.1015625,False
12,4,3.234375,1.3671875,-1.8671875,-57.729468599033815,86,Invoke-WebRequest,3784.ps1,1362.ps1,-5.5859375,False
12,5,3.234375,2.15625,-1.078125,-33.33333333333333,86,Invoke-WebRequest,3784.ps1,1362.ps1,-5.5859375,False
0,11,3.234375,2.6796875,-0.5546875,-17.14975845410628,86,Invoke-WebRequest,3784.ps1,1362.ps1,-5.5859375,False
12,28,3.234375,3.234375,0.0,0.0,86,Invoke-WebRequest,3784.ps1,1362.ps1,-5.5859375,False
12,4,3.234375,1.3671875,-1.8671875,-57.729468599033815,87,Invoke-WebRequest,4058.ps1,1362.ps1,-3.6015625,False
12,5,3.234375,2.15625,-1.078125,-33.33333333333333,87,Invoke-WebRequest,4058.ps1,1362.ps1,-3.6015625,False
0,11,3.234375,2.6796875,-0.5546875,-17.14975845410628,87,Invoke-WebRequest,4058.ps1,1362.ps1,-3.6015625,False
12,28,3.234375,3.234375,0.0,0.0,87,Invoke-WebRequest,4058.ps1,1362.ps1,-3.6015625,False
12,4,3.234375,1.3671875,-1.8671875,-57.729468599033815,88,Invoke-WebRequest,3104.ps1,1362.ps1,-2.71875,False
12,5,3.234375,2.15625,-1.078125,-33.33333333333333,88,Invoke-WebRequest,3104.ps1,1362.ps1,-2.71875,False
0,11,3.234375,2.6796875,-0.5546875,-17.14975845410628,88,Invoke-WebRequest,3104.ps1,1362.ps1,-2.71875,False
12,28,3.234375,3.234375,0.0,0.0,88,Invoke-WebRequest,3104.ps1,1362.ps1,-2.71875,False
12,4,3.234375,1.3671875,-1.8671875,-57.729468599033815,89,Invoke-WebRequest,896.ps1,1362.ps1,-3.1015625,False
12,5,3.234375,2.15625,-1.078125,-33.33333333333333,89,Invoke-WebRequest,896.ps1,1362.ps1,-3.1015625,False
0,11,3.234375,2.6796875,-0.5546875,-17.14975845410628,89,Invoke-WebRequest,896.ps1,1362.ps1,-3.1015625,False
12,28,3.234375,3.234375,0.0,0.0,89,Invoke-WebRequest,896.ps1,1362.ps1,-3.1015625,False
12,4,8.359375,3.9375,-4.421875,-52.89719626168225,91,Invoke-WebRequest,773.ps1,3834.ps1,-2.6484375,False
12,5,8.359375,7.40625,-0.953125,-11.401869158878505,91,Invoke-WebRequest,773.ps1,3834.ps1,-2.6484375,False
0,11,8.359375,7.7578125,-0.6015625,-7.196261682242991,91,Invoke-WebRequest,773.ps1,3834.ps1,-2.6484375,False
12,28,8.359375,8.0546875,-0.3046875,-3.6448598130841123,91,Invoke-WebRequest,773.ps1,3834.ps1,-2.6484375,False
12,4,8.359375,3.9375,-4.421875,-52.89719626168225,92,Invoke-WebRequest,2820.ps1,3834.ps1,-6.125,False
12,5,8.359375,7.40625,-0.953125,-11.401869158878505,92,Invoke-WebRequest,2820.ps1,3834.ps1,-6.125,False
0,11,8.359375,7.7578125,-0.6015625,-7.196261682242991,92,Invoke-WebRequest,2820.ps1,3834.ps1,-6.125,False
12,28,8.359375,8.0546875,-0.3046875,-3.6448598130841123,92,Invoke-WebRequest,2820.ps1,3834.ps1,-6.125,False
12,4,3.234375,1.3671875,-1.8671875,-57.729468599033815,93,Invoke-WebRequest,773.ps1,1362.ps1,-2.6484375,False
12,5,3.234375,2.15625,-1.078125,-33.33333333333333,93,Invoke-WebRequest,773.ps1,1362.ps1,-2.6484375,False
0,11,3.234375,2.6796875,-0.5546875,-17.14975845410628,93,Invoke-WebRequest,773.ps1,1362.ps1,-2.6484375,False
12,28,3.234375,3.234375,0.0,0.0,93,Invoke-WebRequest,773.ps1,1362.ps1,-2.6484375,False
12,4,3.234375,1.3671875,-1.8671875,-57.729468599033815,94,Invoke-WebRequest,2820.ps1,1362.ps1,-6.125,False
12,5,3.234375,2.15625,-1.078125,-33.33333333333333,94,Invoke-WebRequest,2820.ps1,1362.ps1,-6.125,False
0,11,3.234375,2.6796875,-0.5546875,-17.14975845410628,94,Invoke-WebRequest,2820.ps1,1362.ps1,-6.125,False
12,28,3.234375,3.234375,0.0,0.0,94,Invoke-WebRequest,2820.ps1,1362.ps1,-6.125,False
12,4,8.359375,3.9375,-4.421875,-52.89719626168225,95,Invoke-WebRequest,2969.ps1,3834.ps1,-2.7265625,False
12,5,8.359375,7.40625,-0.953125,-11.401869158878505,95,Invoke-WebRequest,2969.ps1,3834.ps1,-2.7265625,False
0,11,8.359375,7.7578125,-0.6015625,-7.196261682242991,95,Invoke-WebRequest,2969.ps1,3834.ps1,-2.7265625,False
12,28,8.359375,8.0546875,-0.3046875,-3.6448598130841123,95,Invoke-WebRequest,2969.ps1,3834.ps1,-2.7265625,False
12,4,8.359375,3.9375,-4.421875,-52.89719626168225,96,Invoke-WebRequest,712.ps1,3834.ps1,-3.390625,False
12,5,8.359375,7.40625,-0.953125,-11.401869158878505,96,Invoke-WebRequest,712.ps1,3834.ps1,-3.390625,False
0,11,8.359375,7.7578125,-0.6015625,-7.196261682242991,96,Invoke-WebRequest,712.ps1,3834.ps1,-3.390625,False
12,28,8.359375,8.0546875,-0.3046875,-3.6448598130841123,96,Invoke-WebRequest,712.ps1,3834.ps1,-3.390625,False
12,4,8.359375,3.9375,-4.421875,-52.89719626168225,97,Invoke-WebRequest,2165.ps1,3834.ps1,-5.71875,False
12,5,8.359375,7.40625,-0.953125,-11.401869158878505,97,Invoke-WebRequest,2165.ps1,3834.ps1,-5.71875,False
0,11,8.359375,7.7578125,-0.6015625,-7.196261682242991,97,Invoke-WebRequest,2165.ps1,3834.ps1,-5.71875,False
12,28,8.359375,8.0546875,-0.3046875,-3.6448598130841123,97,Invoke-WebRequest,2165.ps1,3834.ps1,-5.71875,False
12,4,3.234375,1.3671875,-1.8671875,-57.729468599033815,98,Invoke-WebRequest,2969.ps1,1362.ps1,-2.7265625,False
12,5,3.234375,2.15625,-1.078125,-33.33333333333333,98,Invoke-WebRequest,2969.ps1,1362.ps1,-2.7265625,False
0,11,3.234375,2.6796875,-0.5546875,-17.14975845410628,98,Invoke-WebRequest,2969.ps1,1362.ps1,-2.7265625,False
12,28,3.234375,3.234375,0.0,0.0,98,Invoke-WebRequest,2969.ps1,1362.ps1,-2.7265625,False
12,4,3.234375,1.3671875,-1.8671875,-57.729468599033815,99,Invoke-WebRequest,712.ps1,1362.ps1,-3.390625,False
12,5,3.234375,2.15625,-1.078125,-33.33333333333333,99,Invoke-WebRequest,712.ps1,1362.ps1,-3.390625,False
0,11,3.234375,2.6796875,-0.5546875,-17.14975845410628,99,Invoke-WebRequest,712.ps1,1362.ps1,-3.390625,False
12,28,3.234375,3.234375,0.0,0.0,99,Invoke-WebRequest,712.ps1,1362.ps1,-3.390625,False
12,4,3.234375,1.3671875,-1.8671875,-57.729468599033815,100,Invoke-WebRequest,2165.ps1,1362.ps1,-5.71875,False
12,5,3.234375,2.15625,-1.078125,-33.33333333333333,100,Invoke-WebRequest,2165.ps1,1362.ps1,-5.71875,False
0,11,3.234375,2.6796875,-0.5546875,-17.14975845410628,100,Invoke-WebRequest,2165.ps1,1362.ps1,-5.71875,False
12,28,3.234375,3.234375,0.0,0.0,100,Invoke-WebRequest,2165.ps1,1362.ps1,-5.71875,False
