patch_label,base_logit_diff,patched_logit_diff,delta_logit_diff,effect_pct,pair_idx,pair_indicator,benign_filename,malicious_filename,flip_to_benign
h0.11+h12.28+h12.5+h12.4+h12.13,3.3359375,-0.25,-3.5859375,-107.49414519906324,52,FromBase64String,1670.ps1,2792.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,3.3359375,-0.25,-3.5859375,-107.49414519906324,52,FromBase64String,1670.ps1,2792.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,2.9296875,0.8828125,-2.046875,-69.86666666666666,53,IEX,1637.ps1,2752.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,2.9296875,0.8828125,-2.046875,-69.86666666666666,53,IEX,1637.ps1,2752.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,2.671875,0.7265625,-1.9453125,-72.80701754385966,54,IEX,1637.ps1,2115.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,2.671875,0.7265625,-1.9453125,-72.80701754385966,54,IEX,1637.ps1,2115.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,2.7421875,0.9140625,-1.828125,-66.66666666666666,56,IEX,1637.ps1,784.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,2.7421875,0.9140625,-1.828125,-66.66666666666666,56,IEX,1637.ps1,784.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,2.9296875,0.59375,-2.3359375,-79.73333333333333,57,IEX,1634.ps1,2752.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,2.9296875,0.59375,-2.3359375,-79.73333333333333,57,IEX,1634.ps1,2752.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,2.671875,0.5625,-2.109375,-78.94736842105263,58,IEX,1634.ps1,2115.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,2.671875,0.5625,-2.109375,-78.94736842105263,58,IEX,1634.ps1,2115.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,2.7421875,0.5,-2.2421875,-81.76638176638177,60,IEX,1634.ps1,784.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,2.7421875,0.5,-2.2421875,-81.76638176638177,60,IEX,1634.ps1,784.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,8.359375,0.3984375,-7.9609375,-95.23364485981308,81,Invoke-WebRequest,3784.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,8.359375,0.3984375,-7.9609375,-95.23364485981308,81,Invoke-WebRequest,3784.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,8.359375,1.25,-7.109375,-85.04672897196261,82,Invoke-WebRequest,4058.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,8.359375,1.25,-7.109375,-85.04672897196261,82,Invoke-WebRequest,4058.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,8.359375,1.7109375,-6.6484375,-79.53271028037383,83,Invoke-WebRequest,3104.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,8.359375,1.7109375,-6.6484375,-79.53271028037383,83,Invoke-WebRequest,3104.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,8.359375,1.2421875,-7.1171875,-85.14018691588785,84,Invoke-WebRequest,896.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,8.359375,1.2421875,-7.1171875,-85.14018691588785,84,Invoke-WebRequest,896.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,3.234375,-1.515625,-4.75,-146.8599033816425,86,Invoke-WebRequest,3784.ps1,1362.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,3.234375,-1.515625,-4.75,-146.8599033816425,86,Invoke-WebRequest,3784.ps1,1362.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,3.234375,-0.578125,-3.8125,-117.8743961352657,87,Invoke-WebRequest,4058.ps1,1362.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,3.234375,-0.578125,-3.8125,-117.8743961352657,87,Invoke-WebRequest,4058.ps1,1362.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,3.234375,-0.078125,-3.3125,-102.41545893719808,88,Invoke-WebRequest,3104.ps1,1362.ps1,True
