layer,head,base_logit_diff,patched_logit_diff,delta_logit_diff,effect_pct,pair_idx,pair_indicator,benign_filename,malicious_filename,base_benign_logit_diff,flip_to_benign
12,4,1.2734375,0.8671875,-0.40625,-31.901840490797547,45,FromBase64String,1238.ps1,3780.ps1,-0.921875,False
12,28,1.2734375,0.984375,-0.2890625,-22.699386503067483,45,FromBase64String,1238.ps1,3780.ps1,-0.921875,False
12,5,1.2734375,1.1015625,-0.171875,-13.496932515337424,45,FromBase64String,1238.ps1,3780.ps1,-0.921875,False
0,11,1.2734375,1.1171875,-0.15625,-12.269938650306749,45,FromBase64String,1238.ps1,3780.ps1,-0.921875,False
12,4,1.5078125,0.1875,-1.3203125,-87.56476683937824,46,FromBase64String,1670.ps1,3537.ps1,-5.859375,False
12,28,1.5078125,0.9296875,-0.578125,-38.34196891191709,46,FromBase64String,1670.ps1,3537.ps1,-5.859375,False
0,11,1.5078125,1.4375,-0.0703125,-4.66321243523316,46,FromBase64String,1670.ps1,3537.ps1,-5.859375,False
12,5,1.5078125,1.6171875,0.109375,7.253886010362693,46,FromBase64String,1670.ps1,3537.ps1,-5.859375,False
12,4,1.2734375,0.2578125,-1.015625,-79.75460122699386,47,FromBase64String,1444.ps1,3780.ps1,-7.515625,False
12,28,1.2734375,0.6875,-0.5859375,-46.012269938650306,47,FromBase64String,1444.ps1,3780.ps1,-7.515625,False
0,11,1.2734375,1.0859375,-0.1875,-14.723926380368098,47,FromBase64String,1444.ps1,3780.ps1,-7.515625,False
12,5,1.2734375,1.4140625,0.140625,11.042944785276074,47,FromBase64String,1444.ps1,3780.ps1,-7.515625,False
12,4,4.625,2.2265625,-2.3984375,-51.858108108108105,48,FromBase64String,1444.ps1,1298.ps1,-7.515625,False
12,5,4.625,4.3125,-0.3125,-6.756756756756757,48,FromBase64String,1444.ps1,1298.ps1,-7.515625,False
0,11,4.625,4.4765625,-0.1484375,-3.209459459459459,48,FromBase64String,1444.ps1,1298.ps1,-7.515625,False
12,28,4.625,4.515625,-0.109375,-2.364864864864865,48,FromBase64String,1444.ps1,1298.ps1,-7.515625,False
12,4,4.625,2.2265625,-2.3984375,-51.858108108108105,49,FromBase64String,1444.ps1,2546.ps1,-7.515625,False
12,5,4.625,4.3125,-0.3125,-6.756756756756757,49,FromBase64String,1444.ps1,2546.ps1,-7.515625,False
0,11,4.625,4.4765625,-0.1484375,-3.209459459459459,49,FromBase64String,1444.ps1,2546.ps1,-7.515625,False
12,28,4.625,4.515625,-0.109375,-2.364864864864865,49,FromBase64String,1444.ps1,2546.ps1,-7.515625,False
12,4,4.625,2.2265625,-2.3984375,-51.858108108108105,50,FromBase64String,1444.ps1,905.ps1,-7.515625,False
12,5,4.625,4.3125,-0.3125,-6.756756756756757,50,FromBase64String,1444.ps1,905.ps1,-7.515625,False
0,11,4.625,4.4765625,-0.1484375,-3.209459459459459,50,FromBase64String,1444.ps1,905.ps1,-7.515625,False
12,28,4.625,4.515625,-0.109375,-2.364864864864865,50,FromBase64String,1444.ps1,905.ps1,-7.515625,False
12,4,5.390625,2.21875,-3.171875,-58.84057971014492,51,FromBase64String,1670.ps1,2139.ps1,-5.859375,False
12,28,5.390625,4.0703125,-1.3203125,-24.492753623188406,51,FromBase64String,1670.ps1,2139.ps1,-5.859375,False
0,11,5.390625,4.3515625,-1.0390625,-19.275362318840582,51,FromBase64String,1670.ps1,2139.ps1,-5.859375,False
12,5,5.390625,4.828125,-0.5625,-10.434782608695652,51,FromBase64String,1670.ps1,2139.ps1,-5.859375,False
12,4,3.3359375,0.609375,-2.7265625,-81.73302107728337,52,FromBase64String,1670.ps1,2792.ps1,-5.859375,False
